id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
51377,Men,Apparel,Bottomwear,Shorts,Khaki,Summer,2012.0,Casual,Myntra Men Khaki Shorts
33307,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Gini and Jony Boys Washed Grey Jeans
16330,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Peter England Men Solid Brown Trouser
13258,Girls,Apparel,Bottomwear,Shorts,Purple,Fall,2011.0,Casual,Gini and Jony Girls Purple Shorts
33538,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Giselle Jeans
38574,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey Track Pants
29848,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Basics Men Black Trousers
51487,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Denizen Men Black Trousers
12752,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Ep Jeans Blue Jeans
7879,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Proline Men Grey Comfort Fit Sports Shorts
27199,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Doodle Kids Girl Printed Grey Skirt
26820,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Casual,Highlander Men Navy Blue Trousers
2190,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Sports,ADIDAS Men Lead Light Track Pant
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers Men Beige Trousers
31352,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Jeans
15683,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Classic Chinos Khaki Trousers
44912,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Men Black Track Pants
26143,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,John Miller Men Charcoal Trousers
43520,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Formal,French Connection Women Navy Blue Skirt
30637,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Sports,Nike Women Printed Tempo Red Shorts
24607,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Blue Washed Jeans
10671,Boys,Apparel,Bottomwear,Shorts,Green,Fall,2011.0,Casual,Doodle Boy Army  Green Shorts
16063,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Highlander Men Solid Olive Trouser
15560,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
26379,Men,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Turtle Men Striped Grey Trousers
35437,Girls,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Doodle Girls Washed Black Shorts
12287,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trousers
11237,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Blue Jeans
11327,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
8022,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Fila Men's Single Tipped Woven Navy White Track Pant
35939,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2016.0,Casual,Flying Machine Men Skinny Blue Jeans
39225,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Femella Women Heart Print  Brown Trousers
5454,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's Basic Woven Med Black Short
13256,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Check White Shorts
11287,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans
4835,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Sports,ADIDAS Men's Woven Steel Track Pant
14694,Men,Apparel,Bottomwear,Trousers,Green,Fall,2011.0,Casual,Basics Men Green Trousers
15609,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Nike Men Trainng Grey Shorts
39807,Men,Apparel,Bottomwear,Trousers,Navy Blue,Spring,2013.0,Formal,Peter England Men Navy Blue Formal Trousers
26243,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Sports,Proline Grey Melange Shorts
26311,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2012.0,Sports,Proline Charcoal Grey Shorts
3918,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Casual,Urban Yoga Men Grey  Bottom Yoga Pants
6898,Women,Apparel,Bottomwear,Skirts,Cream,Summer,2011.0,Casual,Forever New Women's Formal Cream Skirt
18711,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011.0,Casual,Arrow Woman Printed Brown Skirt
4828,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,ADIDAS Men's Cont Grey Track Pant
2111,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women's Sunset Lycra Fit Track Pants
27598,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Check Grey Trousers
15117,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Solid Grey Trousers
7633,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Puma Men's Woven Black Short
5771,Women,Apparel,Bottomwear,Jeans,Black,Summer,2011.0,Casual,Jealous 21 Women's Black Grey Jegging
17902,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Nike Men Trainng Navy Blue Track Pant
19948,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Casual,Puma Men Black Baggy Shorts
12759,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans
12213,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Basics Men Grey New Improved Fit Trousers
27185,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Mark Taylor Men Striped Brown Trousers
26384,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Turtle Men Black Trousers
4952,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Casual,Gini and Jony Boy's Kimon Black Bermuda Infant Kidswear
26818,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Arrow Men Check Grey Trousers
43081,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Nike Women Navy Blue Track Pant
26843,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Light Grey Trousers
15335,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Sports,Nike Men Solid Navy Blue Shorts
16062,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trouser
8030,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Fila Men's Basic Cotton Lower Grey Track Pant
27181,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Trousers
16057,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Highlander Men Solid Brown Trouser
28143,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2016.0,Casual,Jockey 24 x 7 Men Navy Blue Knit Sport Shorts 9426
28460,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Sports,Urban Yoga Women Pink Shorts
27607,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2012.0,Casual,Scullers Men Cream Trousers
43224,Women,Apparel,Bottomwear,Trousers,Black,Fall,2012.0,Formal,United Colors of Benetton Women Black Trouser
12676,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Probase Men Solid Brown Trousers
11316,Women,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,United Colors of Benetton Women Beige Trouser
11279,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Texas Jeans
27217,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts
41354,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Giselle Jeans
13346,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans
22589,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Nike Men Solid Navy Blue Shorts
5004,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Delma Blue Kidswear
27203,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Doodle Kids Boy  Blue Jeans
11128,Men,Apparel,Bottomwear,Track Pants,Beige,Fall,2011.0,Sports,Urban Yoga Men Solid Beige Track Pants
2192,Men,Apparel,Bottomwear,Shorts,White,Fall,2010.0,Sports,ADIDAS Men White Short
11296,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Custom Jeans
50955,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Roxy Fit Jeans
9078,Men,Apparel,Bottomwear,Track Pants,Black,Spring,2013.0,Sports,ADIDAS Men Crkt Col Pant Black Trackpant
42113,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Track Pants
7537,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Men's Classic Fresh Grey Track Pant
1884,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Winter,2010.0,Casual,FIFA Mens 1905 Heritage Collection Track Pants
41700,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,DC Comics Men Black Printed Shorts
41347,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Black Texas Jeans
7898,Men,Apparel,Bottomwear,Shorts,Red,Fall,2011.0,Casual,Proline Men Red Shorts
29781,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2013.0,Casual,Basics Men Steel Charcoal Trousers
58562,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,Puma Women Navy Blue Jeans
39806,Men,Apparel,Bottomwear,Trousers,Black,Spring,2013.0,Formal,Peter England Men Black Trousers
57137,Women,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Elle Women Khaki Trousers
26162,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers
33817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Van Heusen Men Travelite Pleated Navy Blue Trousers
2107,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010.0,Sports,ADIDAS Men's Chelsea Striped Navy Shorts
12953,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Basics Men Brown Trousers
31454,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Tennis Black Skirt
57077,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Light Blue Jeans
13244,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Palm Tree Kids Boys Solid Black Shorts
37173,Boys,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,United Colors of Benetton Boys Knitted shorts
26827,Men,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Highlander Men Olive Trousers
26146,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,John Miller Men Striped Charcoal Trousers
37560,Girls,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Madagascar3 Girls White Shorts
26844,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Highlander Men Black Trousers
39314,Girls,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Skirt
8388,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Women Wo Basic Black Track Pants
46892,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans
12216,Men,Apparel,Bottomwear,Trousers,Green,Summer,2013.0,Formal,Basics Men Green Trousers
16380,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Peter England Men Stripes Dark Brown Trouser
32586,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,ONLY Women Brown Trousers
13783,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Formal,Belmonte Men Solid Khaki Trousers
40082,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2014.0,Casual,ADIDAS Men Navy Blue Short
14029,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Nike Women Solid Grey Track Pants
28500,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Urban Yoga Men Grey Track Pants
11336,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
39759,Boys,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Gini Jony Boys Brown Shorts
7892,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Casual,Proline Men Grey & White Checked Shorts
30920,Women,Apparel,Bottomwear,Trousers,Green,Summer,2012.0,Ethnic,Fabindia Women Green Harem Pants
31476,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Casual,Black Coffee Men Striped Charcoal Trousers
9173,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Bao Blue Jeans
16805,Girls,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,ANT Kids Girls Printed Black Skirt
37582,Girls,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Madagascar3 Girls White Shorts
37111,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Wills Lifestyle Men Charcoal Trousers
16061,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Highlander Men Solid Olive Trouser
21582,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Washed Blue Jeans
51504,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans
48398,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans
12338,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans
13299,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Gini and Jony Men Solid White Shorts
39750,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Gini Jony Boys Beige Shorts
14121,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2016.0,Casual,Flying Machine Washed Blue Jeans
9178,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Eero Blue Jeans
27629,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Scullers Men Check Brown Shorts
30598,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Hustle Reversible Black Shorts
25033,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Men Grey Track Pant
41348,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Skanders Jeans
32251,Women,Apparel,Bottomwear,Skirts,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Skirt
54896,Boys,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Do u speak green Boys Olive Trousers
15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011.0,Sports,Nike Women Solid Pink Shorts
11335,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
41356,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Skanders Jeans
11328,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
54925,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Do U Speak Green Men Cream Shorts
9163,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Cael Blue Jeans
17995,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2010.0,Sports,Puma Women Essential Skinny Grey Track Pant
46387,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,ADIDAS Men Black Shorts
27267,Women,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2012.0,Formal,Arrow Women Navy Blue Pinstripe Trousers
52235,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Men Dark Blue Jeans
50665,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2016.0,Sports,Chromozome Men Navy Blue Soccer Shorts
5762,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Jealous 21 Women's White Blue Shorts
4796,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,ADIDAS Men's Ess Steel Short
15110,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Arrow Men TR Finish Black Trousers
33268,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Gini and Jony Girls Green Shorts
42120,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,ADIDAS Men Black 3/4 Length Pants
5450,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Nike Men's Blue Short
8837,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2011.0,Casual,Scullers Men Scul Cream Trousers
29685,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Indigo Nation Men Charcoal Trousers
9852,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Formal,Indian Terrain Men Jason Beige Trousers
33495,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Striped Blue Shorts
43249,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Skinny Thunder Jeans
11347,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Elvira Rinse Blue Chicago Fit Jeans
39381,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Peter England Men Party Black Jeans
7890,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,2011.0,Casual,Proline Men Brown Track Pants
27901,Women,Apparel,Bottomwear,Trousers,Tan,Summer,2012.0,Casual,Scullers For Her Women Tan Trousers
57072,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans
28816,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans
44288,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Indian Terrain Men Black Trousers
16516,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
41004,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Skirts
27183,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Mark Taylor Men Striped Charcoal Trousers
29684,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Indigo Nation Men Charcoal Trousers
57070,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans
14714,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Trousers
13349,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans
58418,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Levis Men Blue Jeans
11307,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Michelle Jeans
2110,Women,Apparel,Bottomwear,Track Pants,Tan,Fall,2010.0,Sports,ADIDAS Women Very Berry Lycra Track Pants
28520,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Breakline Grey Track Pants
2109,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women's Slim Fit Lycra Track Pants
7709,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women's Aaren Black Jegging
14934,Men,Apparel,Bottomwear,Shorts,Red,Fall,2011.0,Casual,Status Quo Men Check Red Shorts
31447,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Sports,Nike Men Running Navy Blue Shorts
53741,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant
38938,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts
13109,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Men Pant Climalite Black Track Pants
40276,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers Men Brown Trousers
14024,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Men Solid Black Shorts
8947,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Indigo Nation Men ID Printed Grey Trousers
58491,Women,Apparel,Bottomwear,Shorts,Olive,Fall,2012.0,Casual,Tonga Women Olive Shorts
32446,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Black 3/4 Length Pants
21592,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Artengo Men Solid Grey Short
20357,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
8498,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2011.0,Casual,Forever New Women Coral Check Grey Skirts
34249,Men,Apparel,Bottomwear,Shorts,Black,Winter,2013.0,Casual,Proline Black Lounge Shorts S11-BK/SGML
7885,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Proline Men Grey Track Pants
9160,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Locomotive Men Cal Grey Jeans
1804,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,Kalenji Men Essential Baggy Black Shorts
44582,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2017.0,Casual,Lee Men Bern Navy Blue Jeans
3921,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Urban Yoga Men's Bottom Black Track Pant
16919,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
34493,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,Van Heusen Woman Grey Skirt
14691,Men,Apparel,Bottomwear,Trousers,Tan,Fall,2011.0,Casual,Basics Men Tan Trousers
29041,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue Track Pants
37520,Boys,Apparel,Bottomwear,Shorts,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow Shorts
51354,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Light Blue Jeans
11243,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Lowrise Blue Jeans
22797,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Casual,Manchester United Men Grey Shorts
34117,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Girls Washed Blue Shorts
7549,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Men Essenti Black Track Pant
27604,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Scullers Men  Khaki Trouser
51497,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Denizen Women Navy Blue Jeans
30928,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Blue Skirt
26160,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men  Navy Blue Trouser
10660,Women,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Doodle Girl Hot shorts ice wash Blue Shorts
8949,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Indigo Nation Men ID Printed Grey Trousers
40108,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Men Black Pants
32449,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Sports,ADIDAS Men White 3/4 Length Pants
22798,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Manchester United Men White Shorts
38940,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Palm Tree Boys Blue Shorts
44905,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Men Black Track Pants
31222,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Women Essential Workout Black Track Pants
44930,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans
17996,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2010.0,Sports,Puma Men Wind Navy Blue Track Pant
39762,Women,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Arrow Woman Grey Trousers
29178,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Washed Blue Jeans
38905,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Allen Solly Kids Girls Poplin Pink Shorts
32404,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Arrow Woman Black Trousers
8881,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2011.0,Casual,Scullers Men Scul Navy Blue Trousers
46890,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans
2113,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Sports,ADIDAS Women's Essential Cinder Grey Capris
15111,Men,Apparel,Bottomwear,Trousers,Coffee Brown,Fall,2011.0,Formal,Arrow Men Stripes Coffee Brown Trousers
43045,Men,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Nike Men Pink Shorts
11262,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Indigo Nation Men TR Yarn Dyed Beige Trousers
16917,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
57896,Women,Apparel,Bottomwear,Shorts,Off White,Summer,2012.0,Casual,Femella Women Off White Shorts
14940,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Status Quo Men Solid Black Shorts
